PubChem ID, E(HOMO/PM6) [eV], E(LUMO/PM6) [eV],E(LUMO)-E(HOMO) [eV], DipoleMoment [D], IsotropicAverageAlpha [A.U.], AverageBeta [A.U.], AverageGamma [A.U.], S1, S2, INDOS-OscStr, CI-Coef**2 ,NsssCH,NdssC,NaasC,NsssN,NaasN,NsOH,NaaS,nBM,nDB,nC,nN,nO,nCsp3,nCsp2,nCsp,max_conj_path,nCs,nCrt,nCbH,nCb-,nCconj,nR=Cs,nR=Ct,nRCOOR,nRCO,nArCO,nN=C-N<,nRC=N,nRNH2,nArNH2,nRNHR,nArNHR,nRNR2,nArNR2,nArNO2,nROH,nArOH,nArOR,nPyrroles,nFuranes,nPyridines,nPyrazines,nR05,nR06,nBnz,DiradicalCharacter(PUHF),IsOK
69989671,-9.66569,-2.52583,7.13986,2.181,110.83105,334.824,11159.2005,2.6485487,6.9595673,0.155884,0.00412722986199,0,0,4,0,0,0,0,11,0,12,4,0,4,8,0,10,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1,0.07061,1
70026142,-8.08984,-1.60542,6.48442,3.161,197.05545,1019.7282,89251.737,2.8001548,5.4908027,0.455391,0.009131539681628,2,2,2,0,0,0,0,6,1,15,0,1,9,6,0,7,2,2,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,0,0.144165,1
70036914,-9.36201,-2.43304,6.92897,1.941,197.17134,7256.4429,826142.03503,2.4316957,4.7557407,0.013383,0.012129462713146,2,4,2,0,0,0,0,10,4,14,2,2,2,12,0,10,0,2,4,2,6,4,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0.222059,1
70045,-9.50866,-1.28098,8.22768,9.838,172.24208,873.9831,39743.15668,3.2879004,8.8435813,0.310659,0.002409658251593,0,1,3,0,0,0,0,14,2,14,3,1,0,14,0,8,0,0,9,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,3E-06,0
70098456,-10.02568,-2.39614,7.62954,6.693,137.75595,191.3941,14323.0089,3.0583216,5.8033508,0.138838,0.009993255137713,0,5,0,0,0,0,0,5,5,9,2,1,2,7,0,10,2,0,0,0,7,2,2,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0.183496,1
70123457,-10.25543,-2.54822,7.70721,4.049,99.74631,63.7594,7270.35101,2.9870972,5.3514461,0.131776,0.017740042268063,0,7,0,0,0,0,0,5,5,12,2,1,5,7,0,10,3,0,0,0,7,2,2,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0.2213,1
70144003,-8.33218,-1.27609,7.05609,3.929,140.44084,243.2865,11589.16312,0.7998432,3.3547481,0.012796,0.164494941721658,1,0,2,0,0,0,0,7,0,13,1,1,5,6,2,6,2,0,4,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0.842814,0
70148323,-9.36672,-2.05463,7.31209,5.449,181.06655,376.9605,7362.94885,2.8289352,6.5438096,0.091216,0.004534721391316,2,2,2,0,0,0,0,8,2,12,1,2,2,10,0,6,0,2,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0.13152,1
70163225,-9.60971,-2.82607,6.78364,4.5,159.33436,457.1222,26798.88706,2.8009505,5.3099993,0.19633,0.01327617841729,0,0,0,0,0,0,0,15,0,12,1,0,0,12,0,13,0,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,1,0,0
70176,-9.64076,-1.91909,7.72167,8.443,186.86803,634.4178,94591.3888,2.9487291,9.9726368,0.22979,0,0,2,3,0,0,2,0,14,2,15,0,3,0,15,0,16,0,0,9,3,3,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2,2,0.036203,0
70179765,-7.94644,0.29469,8.24113,1.455,165.82167,277.9652,25335.8384,4.634071,7.0920632,0.296407,0.026861217012966,0,0,2,0,0,0,0,16,0,16,0,0,0,16,0,14,0,0,8,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0.031293,0
70196944,-8.01569,-0.87776,7.13793,2.121,164.55521,330.5727,38708.78172,3.2374743,7.8819628,0.141753,0.002023678115796,0,2,2,0,0,1,0,14,2,15,1,2,1,14,0,14,1,0,5,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2,1,0.085708,1
70211621,-8.61369,-1.43573,7.17796,2.573,169.73527,1000.6798,55821.58519,3.1877751,8.8114237,0.247419,0,2,1,2,0,0,0,0,8,2,15,0,1,3,12,0,6,0,2,4,2,4,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,0,0
70233593,-8.09566,-1.55122,6.54444,3.339,189.50205,1218.3891,70586.87199,2.7416687,5.7874568,0.40051,0.009713058458523,0,1,2,0,0,0,0,8,1,11,1,0,2,8,1,8,2,0,4,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0.238455,1
70245532,-8.98037,-2.02932,6.95105,4.37,120.78328,248.554,14061.36071,1.6720754,2.4532722,0.002707,0.45672915814276,2,0,1,0,0,1,0,7,1,16,0,1,8,8,0,8,7,1,5,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0.82058,0
70250357,-8.75959,0.26824,9.02783,2.528,190.93633,151.6523,21416.73891,5.3726206,8.8640047,0.654427,0.01267270284361,0,0,4,0,0,0,0,14,2,10,5,2,0,10,0,12,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,1,0,0
70253387,-8.76323,-1.80137,6.96186,4.2,188.92239,222.7336,33346.34885,4.2503297,14.4993922,0.009747,0,0,2,2,0,0,1,0,13,2,13,0,3,0,13,0,15,0,0,5,1,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,1,0.172849,1
70257494,-9.4916,-2.4497,7.0419,7.634,156.49874,832.2808,38100.91491,3.0246546,6.919315,0.151075,0.003222406003738,0,1,2,0,0,0,0,7,1,11,1,0,3,8,0,8,2,0,4,2,2,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0.154764,1
70273982,-9.34946,-1.29218,8.05728,3.618,86.79754,250.6309,5850.88531,4.162304,9.1987383,0.535618,0.007547416788257,0,1,2,0,0,0,0,7,1,12,1,0,4,8,0,8,3,0,4,2,2,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0.049942,0
70286257,-7.78481,-1.07718,6.70763,6.02,177.62984,488.3104,35488.07288,2.4113441,8.7610354,0.192596,0,2,0,3,0,0,0,0,6,0,11,4,2,7,4,0,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0.000707,0
70327814,-8.79947,-1.59959,7.19988,7.032,204.71208,1284.9285,89989.05001,4.1792408,9.7000143,0.476551,0,0,3,4,0,0,0,0,8,2,12,3,1,2,10,0,10,2,0,2,4,3,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,0,0
70372584,-8.02908,-0.49085,7.53823,0.831,127.21558,383.7657,10684.13867,3.4772121,11.5918512,0.037447,0,0,2,2,0,0,0,0,12,2,11,2,2,0,11,0,9,0,0,2,4,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2,1,0,0
70410425,-7.71548,-0.98491,6.73057,2.255,143.82284,464.9256,13921.26679,3.0336533,4.4330568,0.183207,0.048186672784037,0,6,0,0,0,1,0,7,7,13,1,2,0,13,0,14,0,0,0,0,13,8,3,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0.290251,1
70443878,-9.21479,-1.8261,7.38869,4.181,121.48455,199.4181,20657.29144,2.4841947,4.7344111,0.121444,0.02778288245672,0,3,1,0,0,0,0,9,4,12,3,0,0,12,0,13,0,0,0,0,8,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0.411245,1
70470509,-9.03057,-2.03914,6.99143,4.297,181.041,252.9164,19346.04051,2.6919912,5.0300575,0.107431,0.017262930048941,0,2,0,1,0,0,0,5,5,6,3,3,0,6,0,6,0,0,0,0,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0.23464,1
70499014,-8.78697,-1.77557,7.0114,4.36,171.67612,240.3422,21631.64298,3.5424351,5.6962049,0.482106,0.020777371655216,0,2,1,0,0,0,0,14,3,13,2,1,0,13,0,16,0,0,7,3,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,0.233475,1
70507279,-7.84646,-1.09202,6.75444,2.945,142.71136,319.4334,20542.49225,2.9047341,5.3954731,0.155097,0.018164559393922,1,3,0,0,0,0,0,4,4,11,0,2,2,9,0,8,1,0,0,0,7,4,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0.271097,1
70534308,-8.97153,-1.92031,7.05122,1.348,171.29573,243.73,15143.22246,3.5683539,13.8498737,0.002144,0,0,4,3,0,0,0,0,10,4,13,2,1,0,13,0,14,0,0,3,3,7,4,2,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0
70536460,-8.67048,-2.27473,6.39575,7.116,192.57625,901.283,20220.87569,2.7938691,4.6162129,0.474945,0.035276040619489,0,1,3,1,0,0,0,7,1,12,3,1,5,7,0,6,3,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2,1,0.369549,1
70541151,-9.23874,-1.82889,7.40985,6.175,174.83199,154.8991,14054.03084,2.6764889,5.0436373,0.109523,0.016633603961969,0,4,2,0,0,0,0,14,3,14,2,2,0,14,0,16,0,0,6,4,4,2,0,0,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0.229788,1
70585318,-7.95474,-1.46997,6.48477,2.419,129.79691,936.8324,11274.32457,0.8853267,3.739642,0.02602,0.043649095707796,1,1,2,0,0,0,0,11,1,13,2,1,3,10,0,9,2,1,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,1,1,0.597594,0
70587616,-8.0007,-0.95866,7.04204,1.153,222.84767,478.0253,36534.03604,2.766704,3.9138223,0.104328,0.003432271355648,0,1,2,0,0,0,0,8,2,11,1,1,1,10,0,6,1,0,4,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0.422732,1
70588177,-8.36896,-1.40759,6.96137,7.067,142.1329,345.7685,20243.88334,2.3598367,5.8696322,0.136883,0.008345394360797,1,4,0,0,0,3,0,5,5,11,0,6,3,8,0,8,2,0,0,0,7,5,1,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0.289513,1
70610875,-9.80733,-1.69757,8.10976,6.328,141.8485,431.6792,19259.4386,4.419345,8.1929361,0.839217,0.010241610016706,0,4,2,0,0,0,0,10,4,13,1,1,0,13,0,14,0,0,4,2,7,4,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,2.1E-05,0
70612900,-8.46148,-1.14104,7.32044,1.202,195.93425,649.7767,44808.17832,3.631118,7.6780853,0.484221,0.004493668433129,0,3,0,0,0,0,0,3,3,9,4,0,4,5,0,6,3,0,0,0,4,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0
70616162,-8.00202,-1.14257,6.85945,10.494,141.65351,1771.2962,-33348.70251,2.3129073,7.0673957,0.529852,0.034882065438108,0,2,0,0,0,2,0,1,1,6,1,2,2,4,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,2,1,0,0.394862,1
70616844,-8.60395,-0.85304,7.75091,3.38,184.15493,108.5974,19968.67049,3.1202866,5.3032694,0.34513,0.033036003280448,0,1,3,0,0,0,0,13,1,11,4,1,0,11,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,0,0.212047,1
70631747,-8.65091,-1.66263,6.98828,5.041,146.02959,111.1946,17997.47344,1.6298851,8.1218195,0.051263,0,0,3,1,0,0,2,0,9,3,11,0,4,1,10,0,10,1,0,5,1,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,1,0.261751,1
707102,-8.52373,-1.14388,7.37985,5.076,180.10757,744.8624,52151.09291,4.9376549,16.9435904,0.023682,0,0,1,5,1,0,0,0,12,1,13,5,0,1,12,0,13,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,3,1,0,0,0
70823845,-8.06148,-0.27429,7.78719,3.336,211.66228,727.4339,64084.84224,4.1305645,7.5686849,0.722592,0.006412593388969,0,1,1,0,0,1,0,8,1,9,1,1,0,8,1,8,0,0,5,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0.038965,0
708516,-8.7895,-1.25516,7.53434,6.72,170.00712,378.702,31261.69804,4.2240491,11.0393739,0.251814,0,0,1,4,1,0,0,0,13,1,14,4,0,1,13,0,8,0,0,8,4,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2,2,0,0
70864690,-8.29821,1.06589,9.3641,3.563,183.65342,91.0584,10045.50836,4.979075,8.4924417,0.314907,0.014886545028785,0,1,4,1,0,0,0,13,1,13,5,0,1,12,0,8,0,0,4,2,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,2,1,0.001785,0
70909784,-9.3196,-1.04471,8.27489,6.299,190.74162,589.4045,32789.27038,4.2371895,9.3247048,0.443209,0.003633392678417,0,3,0,1,0,0,0,5,5,9,3,1,1,8,0,10,0,0,0,0,8,3,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
709306,-8.94989,-1.35998,7.58991,2.767,183.14712,547.7844,56313.16509,4.3325714,14.2068224,0.159892,0,0,0,2,1,1,0,0,6,1,12,3,1,4,8,0,5,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,3,2,0,0,0
710216,-9.01715,-1.53794,7.47921,5.146,198.79161,1235.5501,85230.42811,4.1840906,8.9270414,0.619766,0.002527531383194,0,5,2,0,0,0,0,11,5,16,1,1,2,14,0,16,2,0,4,2,8,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,0,0
71057928,-7.8291,-1.15623,6.67287,1.875,206.17343,367.2173,23719.34957,2.9486469,4.1930149,0.234986,0.045683522267962,0,2,3,0,0,0,0,10,4,10,2,5,1,9,0,6,0,0,3,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0.386661,1
71147947,-8.23849,-0.72842,7.51007,1.018,179.91458,320.3516,20876.10453,3.4951891,5.2501829,0.183558,0.029858875783784,0,4,0,0,0,0,0,4,4,6,2,2,0,6,0,8,0,0,0,0,6,4,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.1592,1
712042,-9.54607,-1.73886,7.80721,2.855,142.39701,761.8608,39958.77499,3.1543493,11.7264831,0.113334,0,0,4,0,0,0,0,0,2,2,14,0,1,8,6,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0.002128,0
71222257,-8.23062,-1.27971,6.95091,7.71,163.00031,467.4777,36917.99341,3.7605107,13.8177339,0.011678,0,0,3,0,1,0,0,0,4,4,8,1,2,2,6,0,8,0,0,0,0,6,4,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0
71322261,-6.9198,-0.48518,6.43462,2.195,197.90318,953.9206,-4388.31366,2.9119618,4.8924284,0.560341,0.032480805519462,0,3,2,0,0,0,0,13,3,11,4,1,0,11,0,16,0,0,0,0,5,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0.21536,1
71328571,-8.77802,-1.84273,6.93529,4.148,185.55445,204.0461,29292.44079,2.9387332,4.9205008,0.232492,0.029258810651285,0,5,1,0,0,0,1,11,6,10,6,0,0,10,0,17,0,0,0,0,7,3,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0.363953,1
71330605,-8.53629,-1.9313,6.60499,6.311,171.80693,798.5076,30105.12131,3.5316254,13.8824267,0.03569,0,0,4,3,0,0,0,0,10,4,13,2,1,0,13,0,14,0,0,3,3,7,4,2,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0
713501,-7.64713,-0.43667,7.21046,3.83,189.68942,103.7359,48419.0011,3.943617,9.1387515,0.31897,0.002307512057365,0,0,1,0,0,0,0,8,1,10,0,1,0,8,2,8,0,0,5,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.013732,0
71356321,-8.46075,-1.7909,6.66985,6.892,184.48056,272.0404,17644.32259,2.6398536,4.7383763,0.53124,0.031848731844137,1,3,0,0,0,0,0,4,4,9,2,3,3,6,0,4,1,0,0,0,6,3,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.392317,1
71359010,-8.72828,-0.5638,8.16448,2.336,119.30251,20.103,8116.75608,4.5579887,7.4911797,0.130065,0.01642247376004,0,5,2,0,0,0,0,11,5,15,1,2,1,14,0,14,0,0,4,2,7,4,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0.036653,0
71363474,-9.93962,-3.20537,6.73425,8.542,167.72905,596.4015,28026.14324,2.9798421,5.7350523,0.237618,0.01643418877681,3,2,0,0,0,0,0,5,4,14,1,1,3,10,1,4,0,3,0,0,7,5,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0.509767,0
71377257,-9.98746,0.40547,10.39293,3.434,120.7981,122.4763,8945.00012,6.9545559,10.547902,0.526769,0.029148504122249,0,3,1,0,0,1,0,11,5,10,2,5,0,10,0,12,0,0,5,1,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1.4E-05,0
71401547,-8.84773,-1.70713,7.1406,4.305,145.58638,208.7703,15265.46142,2.9883333,5.1651952,0.23279,0.02494321152964,0,2,2,0,0,0,0,8,2,10,3,0,1,9,0,10,0,0,4,2,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0.324142,1
71403973,-7.57974,-0.75501,6.82473,2.618,141.88067,753.548,13359.68229,2.7529607,5.2656353,0.186143,0.025339472631413,1,1,3,0,0,0,0,7,1,12,3,1,5,7,0,6,2,1,3,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0.252434,1
71404880,-8.39371,-1.78724,6.60647,4.652,107.50349,413.2441,24838.91838,2.5483759,5.7578185,0.172186,0.00911276433664,0,1,4,0,0,0,0,7,1,8,3,1,1,7,0,6,0,0,2,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0.148634,1
71420790,-9.17877,-1.88381,7.29496,0.985,163.10044,508.0507,50015.29001,3.6536555,8.5867307,0.597971,0.006824962293689,0,2,2,0,0,1,0,13,2,11,3,2,0,11,0,15,0,0,5,1,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0.0207,0
71438666,-8.41227,-1.31423,7.09804,4.491,190.87376,80.243,26057.17184,2.9455413,5.5838308,0.340914,0.011188985284,0,0,2,0,0,0,0,11,0,12,3,0,2,10,0,10,2,0,4,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,1,0,0
714741,-9.28729,-1.66971,7.61758,6.448,191.37545,612.1918,63078.25651,3.8055553,12.485726,0.365545,0,0,2,1,0,0,0,0,13,2,13,2,1,0,13,0,14,0,0,7,3,3,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0.053363,1
715956,-8.95194,-1.57943,7.37251,5.372,203.72006,2491.9426,127618.06571,3.9588966,14.2751013,0.252282,0,0,3,2,0,0,0,0,14,3,14,2,2,0,14,0,16,0,0,6,4,4,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,0.007829,0
7159734,-9.27741,0.00686,9.28427,3.981,176.21659,141.5401,10517.44068,4.8961575,8.4888849,0.430445,0.024605407830432,0,5,0,0,0,0,0,4,4,14,1,2,8,6,0,8,0,0,0,0,6,2,2,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.006041,0
71664712,-9.18722,-1.68894,7.49828,4.488,179.84963,329.5551,29961.43178,3.3614129,7.0321696,0.239251,0.004756244328181,1,1,2,0,0,0,0,7,1,15,1,0,7,8,0,8,6,0,4,2,2,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0.05064,1
71776238,-8.65329,-0.62874,8.02455,6.18,174.93281,155.2253,45516.97212,4.3196487,8.6986991,0.58453,0.003055843020902,0,2,3,0,0,2,0,14,2,15,0,3,0,15,0,16,0,0,9,3,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2,2,0,0
720760,-9.32591,-1.75158,7.57433,5.655,150.19861,614.8415,31672.52285,2.7956553,7.1204603,0.386951,0.004366291511526,0,2,3,0,0,0,0,13,2,12,2,2,0,12,0,15,0,0,0,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,1,0,0,0
720799,-8.93583,-1.45995,7.47588,2.472,217.49011,59046.724,47353390.76977,3.5704135,6.4453704,0.247372,0.016848849961734,0,2,2,0,0,0,0,8,3,12,2,1,0,12,0,6,0,0,0,0,5,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
721432,-8.57179,-0.68089,7.8909,3.365,205.36382,572.6447,86288.01004,4.8348437,14.0939005,0.306766,0,0,1,1,0,0,0,0,8,2,11,3,1,3,8,0,8,1,0,0,0,2,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
722904,-9.05036,-1.55314,7.49722,6.716,173.6308,859.8185,85462.34148,3.6621131,10.2597048,0.507151,0.001869096612303,2,0,0,1,0,0,0,1,0,9,2,0,8,0,1,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0.052885,1
722939,-8.52629,-1.22252,7.30377,2.9,201.63978,771.6886,42869.93216,3.6768524,7.0338155,0.346883,0.00745817050449,0,1,0,0,1,0,0,15,1,12,2,2,1,11,0,14,0,0,4,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0.057737,1
72725,-8.71536,-1.7342,6.98116,2.566,191.52529,784.1486,80588.44204,3.3086618,6.1850361,0.976697,0.014921729199521,0,1,3,0,0,0,0,13,1,12,3,1,0,12,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,0,0.146659,1
7324667,-8.65556,-0.74378,7.91178,3.255,194.18174,385.0705,33205.79395,4.1062904,9.8267728,0.267007,0,0,3,2,0,0,0,0,14,3,14,3,1,0,14,0,16,0,0,2,4,4,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3,1,0,0
7324854,-9.02811,-0.43466,8.59345,6.147,204.04025,411.0571,30091.40101,5.3108157,11.3302889,0.439834,0.003163569769184,2,2,0,0,0,0,0,3,3,12,3,0,5,7,0,6,3,1,0,0,5,2,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0
736373,-8.10242,-0.8318,7.27062,3.714,214.17912,36164.4861,14346051.12657,4.6801876,14.6373571,0.157622,0,2,0,2,0,0,0,0,6,0,12,3,0,6,6,0,6,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,3,0,0,0
73674759,-9.10822,-2.25442,6.8538,7.001,202.65134,300.2336,43530.58607,2.8482333,5.056356,0.245571,0.025751667175028,0,2,0,0,0,0,0,6,6,14,0,2,0,14,0,4,0,0,0,0,2,8,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0.387359,1
736900,-9.61139,-1.29842,8.31297,7.664,176.40215,424.9297,28534.18761,4.1627942,11.9388831,0.490408,0,0,1,2,1,0,0,0,13,2,14,2,2,2,12,0,14,0,0,4,2,3,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,1,0,0
73697,-10.23384,-3.24397,6.98987,0.694,215.65821,33.4567,-89902.64052,3.613248,5.2176686,1.311328,0.040720346239409,0,1,3,0,0,0,0,9,3,8,2,3,0,8,0,6,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0.248162,1
737312,-8.04368,-0.88342,7.16026,5.105,126.51029,761.289,17524.09558,3.6005524,7.0355022,0.261874,0.010103442132174,0,3,0,0,0,0,0,3,3,6,2,0,1,5,0,6,0,0,0,0,5,4,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0.055006,1
738092,-8.37995,-1.1362,7.24375,4.884,181.69839,364.8931,35321.64909,3.3968242,6.4720109,0.506601,0.013871054267194,0,5,2,0,0,0,0,10,4,13,2,1,0,13,0,14,0,0,4,2,7,4,2,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0.070592,1
741083,-8.09193,-0.80728,7.28465,3.536,186.45011,1396.3762,103001.04623,4.1881641,13.5125652,0.212641,0,3,1,0,0,0,0,0,1,1,13,0,2,10,3,0,0,7,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0
74473,-8.64394,-1.38501,7.25893,1.308,196.85968,470.5895,56871.88683,3.4418107,8.2466055,0.428302,0.00168629233896,0,1,3,1,0,0,0,7,1,9,3,1,2,7,0,6,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0
748771,-8.82054,-1.35707,7.46347,3.229,204.30155,422.2515,64670.14408,4.1609401,9.4890398,0.409698,0,0,2,1,0,0,0,0,14,3,13,2,1,0,13,0,16,0,0,7,3,3,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,0.001274,0
