,PubChem ID, E(LUMO/PM6) [eV],n, DipoleMoment [D], IsotropicAverageAlpha [A.U.], AverageGamma [A.U.],NaasC,NaasN,NaaS,nBM,nDB,nN,nO,nCsp3,nCsp,nRCOOR,nRCO,nArCO,nN=C-N<,nRC=N,nRNH2,nArNH2,nRNHR,nArNHR,nRNR2,nArNR2,nArNO2,nROH,nArOH,nArOR,nPyrroles,nFuranes,nPyridines,nPyrazines,nR06, S1(CAS2-1+CIS) [eV], INDOS-OscStr(CAS2-1+CIS), CI-Coef**2(CAS2-1+CIS), DiradicalCharacter(PUHF),OK
103,137459,-1.50164,3.791245,4.982,161.20959,17072.47081,2,1,0,15,0,5,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,2.6724612,0.000531,0.0,0.000689,0
104,137460,-1.57288,3.74217,2.353,150.67839,16111.03801,2,1,0,15,0,4,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2,2.6559241,0.00192,0.0,0.001038,0
105,138788,-0.80944,3.45851,3.156,230.57187,80573.05606,3,1,0,12,2,4,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,2.8242337,0.157201,0.0,0.0,0
106,139143,-1.35896,3.495455,2.969,177.57193,25009.86613,0,0,0,4,4,4,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2.6337799,0.0,0.04720188,0.254885,1
107,140252,-0.75734,3.77577,0.434,220.82026,24491.30687,4,0,0,9,3,2,5,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,1,2.0492022,0.033178,0.0,0.217161,1
108,1403696,-2.01939,3.390135,1.261,175.99217,41005.6532,2,1,0,15,0,5,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,2.6951139,0.000504,0.0,0.030413,0
109,140391,-0.65691,4.102455,1.463,160.34641,42427.74608,1,0,0,16,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,3.3216343,0.000649,0.0,0.00931,0
110,140677,-1.17816,3.830925,4.214,186.68922,38914.57238,2,0,0,10,4,0,2,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2.8051647,0.000295,0.0,0.115056,1
111,14124,-0.56315,4.124675,4.308,142.35829,17024.8896,3,0,0,8,2,2,3,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,3.3838774,0.001008,0.0,0.0,0
112,141321,-1.50723,3.58375,1.085,185.40445,36138.36519,0,0,0,4,4,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,2.5111601,2e-06,0.0454915,0.265143,1
113,1417343,1.74093,5.19376,2.23,128.14166,5118.21363,3,0,0,10,4,3,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,4.6064677,7e-06,0.0,0.0,0
114,14202688,-0.83261,4.32914,3.309,140.17985,36664.65503,4,0,0,16,0,4,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,3,3.1516405,7.7e-05,0.0,0.004523,0
115,142316,-0.69043,3.95854,1.883,188.4757,15885.63613,0,0,0,3,3,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.3813736,0.057734,0.00689764,0.217233,1
116,143380,-0.74101,3.931805,1.092,144.52515,8615.78919,4,0,0,9,3,1,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,2.1088484,0.005644,0.0,0.129682,1
117,143466,-1.15016,3.35702,1.586,209.06955,22576.61495,0,0,0,20,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3.1991447,0.215323,0.03329179,0.205161,1
118,143532,-0.13272,3.97745,1.244,200.8229,14835.34827,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2.1442674,0.013961,0.00935258,0.150867,1
119,144109,-0.6485,3.861565,3.333,122.31474,4211.55183,0,0,0,4,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4809395,0.006529,0.18947927,0.650886,0
120,145625,-0.47642,4.03455,1.19,123.26438,5903.35217,0,0,0,4,4,1,3,5,0,0,2,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,3.9434643,0.268932,0.03425423,0.155504,1
121,146268,-1.6379,3.696685,7.386,194.56554,417850.96642,0,0,0,4,4,1,3,4,0,0,2,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,2.8993631,0.570098,0.0,0.089043,1
122,146301,-1.2941,3.417025,0.003,188.77669,50679.06534,0,1,0,20,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,3.2186257,0.110618,0.0,0.160558,1
123,14642924,-1.16501,3.50014,1.372,212.79333,81355.16469,4,0,0,12,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2.1879006,0.01317,0.0,0.021452,0
124,146491,-1.209,3.4237,2.395,148.88745,22968.12992,0,0,0,5,5,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5578509,0.231486,0.04368577,0.322379,1
125,146720,-1.06261,3.49388,3.758,193.71546,64477.87867,2,0,0,8,2,1,3,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.4753334,0.139449,0.01274336,0.133962,1
126,14707943,-1.78097,4.107075,4.318,104.79781,9425.59071,1,0,0,10,4,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,2.5570445,9.2e-05,0.0,0.0,0
127,147133,-0.90636,3.94305,7.932,173.2086,18450.1589,3,0,0,9,3,2,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2.5563183,0.000412,0.0,0.017894,0
128,147165,-0.7818,3.85757,3.712,216.27156,36514.773,0,0,0,3,2,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.351282,0.074155,0.0,0.037968,0
129,147195,-1.21398,3.509385,3.765,192.0009,67492.25607,0,0,0,4,4,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.2404904,0.102205,0.0,0.149243,1
130,147442,-2.10058,3.38612,3.036,197.21467,44486.72495,1,0,0,16,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2.5481517,0.255284,0.0,0.266425,1
131,147450,-1.17802,3.434225,2.802,220.22911,76897.87975,0,0,0,2,2,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3.2487228,0.12055,0.0,0.148925,1
132,1478181,-1.51486,3.93058,8.187,205.68027,5006932.2169,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.4448808,0.161988,0.0,0.0,0
133,147873,-1.16446,3.48911,1.444,218.58367,105860.78556,4,0,0,6,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.2314206,0.38905,0.0,0.0,0
134,1480581,-0.93681,3.94808,3.627,199.39058,34422.05099,4,0,1,13,3,3,3,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,3.8787569,0.065108,0.0,0.0,0
135,14809009,-0.53243,3.942715,1.306,181.09249,80367.17508,2,0,0,16,0,4,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,3,3.7779284,0.894622,0.01590069,0.084859,1
136,148471,-2.12972,3.73859,3.145,164.78151,67205.27873,0,0,0,5,5,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,3.0460955,0.000111,0.0,0.018238,0
137,148519,-1.32815,3.687315,6.141,139.68172,21166.73412,2,0,0,16,0,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,3,2.7319742,0.00097,0.0,0.0,0
138,1487823,-0.76698,4.288215,1.12,80.58306,7037.1287,3,0,0,12,2,3,3,3,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,1,3.8908555,0.019247,0.0,0.0,0
139,148828,-1.32672,3.90503,7.58,157.27816,85359.19344,2,0,0,10,4,2,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3.0873821,0.015658,0.0,0.026915,0
140,148829,-0.9591,4.04313,9.107,153.65764,100908.14512,2,0,0,16,0,4,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,3,3.0578153,0.067494,0.0,0.0,0
141,149182,-0.26953,3.57516,5.166,222.5255,84396.26645,2,0,0,11,5,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2.8334273,0.22428,0.02172314,0.142511,1
142,149184,-1.26163,3.492005,4.194,187.90238,45670.9987,4,0,0,16,0,4,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,3,3.2559302,0.162411,0.0,0.163523,1
143,14922405,-0.15588,4.49912,1.307,165.37744,18760.41111,3,0,0,16,0,4,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,1,3,4.6039265,0.003108,0.01103925,0.020134,0
144,1492821,-0.65619,3.85579,3.911,180.88782,50565.9917,3,0,0,14,3,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,3.5326756,0.000513,0.0,0.0,0
145,1492831,-0.61201,3.813535,1.548,190.42083,62708.25638,3,0,0,8,2,2,4,2,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,1,3.7272925,0.002193,0.0,0.0,0
146,149633,-1.50768,3.65626,7.318,214.54769,117017.65176,4,0,1,12,2,4,2,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,2.9172077,0.003945,0.01831455,0.184512,1
147,1496698,-0.37708,4.51942,0.449,112.9018,12537.14766,4,0,1,12,2,4,2,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,3.7820156,0.001298,0.0,3.4e-05,0
148,1511466,-1.62331,3.60039,3.027,170.57039,662749.95706,2,0,0,10,4,2,0,2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,3,3.2649769,0.116723,0.02264811,0.11546,1
149,151524,-1.40685,3.731395,6.228,169.34769,31642.61148,2,0,0,16,0,4,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,3,2.9450389,0.022263,0.0,0.0,0
150,1518294,-1.16429,4.172615,5.711,160.12143,25359.15369,2,0,0,11,5,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,4.0019164,0.003035,0.0,0.0,0
151,152522,-0.98375,3.49352,3.051,195.84711,68985.69374,1,0,0,17,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2,3.4522579,0.134909,0.01226311,0.133836,1
152,153584,-1.04636,3.667005,1.344,202.59232,50987.89479,2,0,0,16,0,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,3,3.1735581,0.081755,0.00175519,0.0,0
153,153603,-1.74442,3.89514,5.788,181.63862,48678.39465,6,0,0,17,0,4,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,3,2.9728386,0.023868,0.0,0.0,0
154,154580,-0.71135,3.95477,2.639,140.3863,20649.21479,3,0,0,18,2,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2,2.249607,0.004246,0.0,0.0,0
155,154591,-0.86709,3.938165,3.786,173.57035,35266.60713,2,1,0,7,2,5,2,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.4825293,0.115944,0.0,0.056517,1
156,1548086,-1.94492,3.921085,1.588,158.09141,33745.89744,2,1,0,15,0,5,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,2.9508349,0.01269,0.0,0.003404,0
157,1549043,-0.8314,3.89234,0.639,145.89109,43658.76397,2,0,0,16,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,3,3.6569664,0.024442,0.00317576,0.020355,0
158,1550746,-0.81051,4.1137,3.421,194.38653,48890.14611,2,0,0,18,2,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,3,4.0155623,0.452057,0.0,0.0,0
159,155464,-1.20406,3.50643,2.691,187.84564,50531.31595,0,0,0,7,7,0,2,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3.6168818,0.041541,0.01935113,0.134659,1
160,155824,-1.33276,3.61221,5.327,217.11613,119258.8955,0,0,0,1,1,2,0,13,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,4,2.4947579,0.000444,0.00839815,0.0,0
161,15652,-1.55366,3.53329,2.133,194.71094,59880.47293,4,0,0,14,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2,2.9083214,0.006968,0.0,0.0,0
162,157253,-1.4005,3.68775,9.098,215.16534,72538.71523,4,0,0,14,3,3,3,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,3.0273882,0.427217,0.01916953,0.168,1
163,1594938,-0.68923,4.096645,4.814,178.99905,43094.03413,0,0,0,1,1,0,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,3.7399437,0.044069,0.00607727,0.019848,0
164,160614,1.80107,4.77124,2.22,191.57236,6767.22374,3,0,0,8,2,0,5,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,1,6.0903466,0.000838,0.03627432,0.0,0
165,160745,-1.55986,3.92401,4.282,165.64054,33360.82566,1,0,0,9,3,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2.868021,0.000543,0.0,0.0,0
166,16139,-1.24108,3.88494,4.042,160.43816,31770.07594,2,0,0,9,2,1,1,6,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.0095909,1e-06,0.0,0.0,0
167,163304,-1.51478,4.06464,6.346,169.06998,32374.37213,3,0,0,13,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,4,2.9869491,0.002995,0.0,0.0,0
168,16394495,-1.61964,4.097875,7.756,185.06171,35553.99482,0,0,0,7,7,0,3,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.9332228,0.547626,0.0,0.0,0
169,164888,1.00277,5.23238,3.132,121.8922,3454.68986,3,0,0,14,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6.4441558,0.001307,0.05387824,0.000237,0
170,165198,-0.64105,4.164,2.089,128.8462,14052.77851,0,0,0,6,6,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.3577533,0.000315,0.0,0.0,0
171,167432,-1.11963,3.72408,3.519,182.6706,27038.06903,2,0,0,10,4,0,2,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2.1421081,0.030629,0.03059414,0.24572,1
172,16788132,-1.95117,3.679665,2.836,156.31616,29652.45625,0,0,0,8,8,3,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2.8980536,0.000258,0.0,0.0,0
173,16870,-1.47338,3.704455,3.71,164.43148,23268.72067,3,0,0,14,3,0,3,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,2.7800219,0.003024,0.0,0.006039,0
174,1714417,-1.14316,3.766305,6.754,146.78561,20691.3993,0,0,0,7,7,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,2.7413925,5.5e-05,0.0,0.0,0
175,17172,-0.97715,3.49364,6.262,245.75629,119594.02881,3,0,0,15,4,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,2,3.1992896,0.79338,0.02433319,0.20961,1
176,1721016,-1.31094,3.770865,3.779,205.53851,83139.69622,1,0,0,11,5,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.472885,0.001656,0.0,0.002644,0
177,174070,-1.63076,4.123945,7.669,194.70266,20104.30141,3,0,0,14,3,0,3,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,3.0056754,7.1e-05,0.0,0.050283,1
178,1771422,-1.46027,3.504285,5.87,181.57648,37477.32122,2,0,0,10,4,5,2,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,1,3.2185919,0.000439,0.0,0.0,0
179,17762778,-0.79539,4.20169,4.324,132.72082,18193.58431,4,0,0,12,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3.7934398,0.001628,0.00427364,0.019183,0
180,17767799,-1.34489,3.884295,2.923,132.39862,46525.15154,2,0,0,16,0,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,3.1202297,0.001034,0.0,0.0,0
181,178018,-1.37103,3.586435,3.398,206.95471,26087.49302,2,0,0,14,3,0,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,3.6568485,0.430339,0.02524717,0.175129,1
182,17804948,-2.2317,3.517095,5.571,201.15267,110832.96625,3,0,0,18,2,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,2.6504453,0.002744,0.0,0.0468,0
183,17844512,-2.66927,3.743555,5.835,187.66826,28885.78531,3,0,0,11,0,5,0,3,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,2,2.6679683,0.102303,0.01899741,0.230958,1
184,178999,-1.98841,3.49726,11.048,214.78901,22047.65238,0,0,0,5,5,2,2,3,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2.8931026,0.146441,0.0,0.057553,1
185,17900775,-0.66918,3.21729,3.478,231.5303,71762.12799,2,0,0,8,2,5,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2.4323317,0.244293,0.04790399,0.315189,1
186,17962603,-1.69337,3.51704,3.398,78.10095,1309.14948,2,0,0,7,1,4,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1.8582666,0.000398,0.28550745,0.843159,0
187,1797957,-0.66705,3.648855,1.748,191.74681,38583.50847,2,0,0,8,2,2,2,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,3.6874182,0.196508,0.0,0.057744,1
188,17984059,-1.18386,4.16768,5.269,168.64504,55405.64814,4,0,0,16,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,3.9731422,0.041064,0.00736726,0.062481,1
189,17985985,-0.74947,3.759495,0.202,104.56881,16131.87883,2,0,0,8,2,2,2,4,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,2.9170706,0.043715,0.11009433,0.439184,1
190,1806970,-1.51407,3.561695,6.743,178.98663,42609.10544,1,0,0,15,4,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3.219807,0.000816,0.0,0.0,0
191,180896,-1.87051,3.743785,4.585,183.26959,23322.6471,1,0,0,12,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2.9210795,0.046279,0.01009341,0.106936,1
192,181408,-1.2302,3.898675,5.204,189.71025,28927.52288,2,0,1,17,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3.128653,0.157221,0.01369683,0.099013,1
193,1827785,-1.12988,3.78154,2.47,197.84994,35172.96978,3,0,0,13,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3.2126423,0.018746,0.0,0.021701,0
194,18349982,-1.35976,3.584865,4.618,163.33136,18072.38535,2,0,0,10,4,2,1,3,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,2.4151056,0.000962,0.0,0.041175,0
195,18349996,-1.38739,3.55742,4.723,150.47918,17227.66078,2,0,0,8,2,2,2,5,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2,2.3651621,0.002648,0.0,0.044586,0
196,18350013,-1.50657,3.60436,4.506,125.35321,14110.14559,4,0,0,10,4,1,6,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,2.3114644,0.00301,0.0,0.04144,0
197,18415171,-1.23193,4.416505,4.848,132.62176,19698.72983,2,0,0,13,3,0,3,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,4.1397234,0.00919,0.0,0.022139,0
198,18510140,-0.50717,4.356385,3.863,196.61711,44520.8153,2,0,1,13,3,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,4.1702941,0.003082,0.0,0.000102,0
199,18539628,-1.2015,3.34013,1.515,189.49652,32168.54713,3,0,0,14,3,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,3.0056217,0.279571,0.04669194,0.277324,1
200,1855934,-1.43772,3.433,13.243,247.08436,32120.14428,4,0,0,12,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2.9481601,0.980655,0.02388213,0.00568,0
201,18616864,-1.82067,3.390775,2.595,143.33224,34492.4598,5,0,0,12,0,5,0,2,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,3.0207261,0.074171,0.0,0.155533,1
202,186636,-2.0789,3.70651,1.122,158.05539,39573.25912,1,0,0,13,1,4,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2.7066252,1e-06,0.0,0.000412,0
203,186694,-2.65736,3.67598,5.729,159.96548,34707.96451,4,0,0,10,4,3,5,1,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,1,0,0,0,0,1,2.9692116,0.007365,0.0,0.154063,1
204,18679144,-2.79641,3.39678,2.706,156.88744,43780.91365,5,0,0,15,3,2,3,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,3,2.2572808,0.000872,0.0,0.125879,1
205,18761438,-2.06282,3.68163,5.572,147.36886,17345.05887,0,0,0,4,4,3,4,2,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2.4857604,0.075672,0.02004473,0.24158,1
206,188024,-1.90845,3.482605,3.777,192.05181,39087.01111,1,0,0,14,1,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2.8668376,0.001977,0.0,0.0,0
207,18865,-1.02442,3.46769,2.046,198.23638,87101.11403,3,0,0,13,1,1,1,3,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,3.4084117,0.213237,0.01137824,0.124464,1
208,188875,-1.47941,3.249605,10.409,192.0935,8525.21811,2,0,0,14,4,1,2,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,1.968054,0.322923,0.0325398,0.0,0
209,18928234,-1.68753,3.11282,1.141,179.03601,100811.41374,2,0,1,12,2,3,2,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,2.9565546,0.309084,0.04399805,0.0,0
210,189397,-2.40565,3.769395,6.336,162.29613,37508.53488,6,0,0,13,1,2,1,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,2.8889335,0.026151,0.0,0.047043,0
211,18944,-1.71086,3.85322,2.949,183.54313,144101.2871,5,0,0,13,1,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,3.0012363,0.001952,0.0,0.093763,1
212,18970466,-2.0869,3.547065,9.698,142.37415,25309.15657,2,0,0,9,3,1,4,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2.6096423,5.7e-05,0.0,0.156938,1
213,18977637,-0.88051,3.33799,1.029,237.63291,42860.18714,4,0,0,10,4,2,5,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,2.8966364,0.259748,0.06271363,0.405161,1
214,18977681,-0.88524,3.28604,0.005,209.71308,12777.75392,3,0,0,14,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,2.7342424,0.434186,0.05619168,0.411871,1
215,189829,-1.03081,3.91745,7.009,255.97099,153619.27356,0,0,0,2,2,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.3531619,0.002617,0.0,0.091541,1
216,190008,-1.95052,3.4507,4.044,195.65265,50084.20841,1,0,0,11,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,2,2.6248891,7e-06,0.0,0.0,0
217,19037553,-1.18931,3.563765,9.388,184.28115,22345.52739,2,0,0,10,4,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,1.9292527,0.066268,0.00440114,0.000385,0
218,190422,-1.24932,3.970725,6.505,157.51094,36113.33752,3,0,0,9,3,1,2,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2.6977236,0.013267,0.0,0.0,0
219,19076023,-1.00827,4.39336,5.519,176.82266,26363.74328,2,0,0,9,3,2,3,2,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,3.3562371,0.002796,0.0,0.001982,0
220,19076037,-0.41915,4.557715,1.274,174.99675,15171.67476,2,0,0,13,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4.3739052,0.025383,0.0,0.014419,0
221,19104607,-2.20951,3.496775,5.685,187.32458,68020.21633,2,0,0,8,2,2,2,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2.4544836,0.165792,0.01782987,0.284657,1
222,193287,-1.12024,3.446465,1.75,176.66764,40361.57737,3,0,0,11,0,5,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,1,2,2.6641821,0.058547,0.01749623,0.251364,1
223,19352903,-1.20136,3.04531,1.372,218.26653,44920.05745,2,0,0,9,3,2,3,1,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1.9641745,0.075696,0.04828843,0.357805,1
224,19356142,-1.16641,3.15506,4.647,222.83713,47173.84228,2,0,0,9,3,2,3,1,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2,2.4761088,0.136393,0.01380883,0.134877,1
