PubChem ID, E(HOMO/PM6) [eV], E(LUMO/PM6) [eV], DipoleMoment [D], IsotropicAverageAlpha [A.U.], IsotropicAverageAlpha [Ang^3], AverageBetaX [A.U.], AverageBetaX [ESU],  AverageBetaY [A.U.], AverageBetaY [ESU], AverageBetaZ [A.U.], AverageBetaZ [ESU], DiradicalCharacter(PUHF)
69807665, -8.298290, -1.730150, 5.818, 187.39058, 27.76842, -1833.7965, -1.58429e-29, 1.9403, 1.67627e-32, 1.4968, 1.29317e-32 ,.179020 
698272, -8.828480, -1.226950, 6.595, 192.15872, 28.47498, 668.961, 5.77943e-30, 91.4118, 7.89745e-31, 234.4367, 2.0254e-30 ,0 
69845, -8.579140, -1.312980, 2.742, 122.15912, 18.10211, -95.1834, -8.22329e-31, 116.3046, 1.0048e-30, -52.9281, -4.57268e-31 ,.125320 
69848262, -8.243940, -1.003450, 3.929, 192.7126, 28.55706, 4.2646, 3.68438e-32, -107.2024, -9.26167e-31, 35.7333, 3.08715e-31 ,.029627 
69910299, -8.567300, -0.467300, 1.275, 193.13717, 28.61998, 55.2559, 4.77378e-31, -163.9641, -1.41655e-30, 235.6228, 2.03564e-30 ,0 
69914480, -9.142390, -2.199250, 7.477, 170.9352, 25.32998, 1837.0394, 1.5871e-29, -65.8267, -5.68704e-31, -73.9678, -6.39039e-31 ,.240349 
69914635, -9.176490, -1.960550, 9.317, 168.68553, 24.99662, -1268.819, -1.09619e-29, 41.4944, 3.58487e-31, -34.0381, -2.9407e-31 ,.228941 
69915948, -9.562680, -2.309410, 4.574, 164.84079, 24.42689, -1514.8142, -1.30871e-29, -57.9976, -5.01066e-31, -9.2791, -8.01659e-32 ,.245951 
69930327, -8.216630, -1.606540, 3.557, 212.83494, 31.53888, -1094.8704, -9.45904e-30, 455.7817, 3.93769e-30, 8.2561, 7.13279e-32 ,.254539 
699496, -9.260330, -1.256100, 4.399, 195.61194, 28.9867, 135.5214, 1.17083e-30, 242.143, 2.09197e-30, 32.8225, 2.83568e-31 ,0 
69966159, -9.339370, 0.026260, 2.133, 193.95569, 28.74127, 79.6532, 6.88157e-31, 93.165, 8.04892e-31, 46.4783, 4.01546e-31 ,0 
699723, -8.005050, -0.829830, 2.787, 187.35419, 27.76303, 855.2082, 7.3885e-30, 23.8881, 2.06379e-31, 217.4402, 1.87856e-30 ,.087336 
69989671, -9.665690, -2.525830, 2.181, 110.83105, 16.42347, 119.3977, 1.03153e-30, -312.7153, -2.70168e-30, 7.775, 6.71717e-32 ,.070610 
70026142, -8.089840, -1.605420, 3.161, 197.05545, 29.2006, 759.1127, 6.55829e-30, 674.1538, 5.8243e-30, -95.4464, -8.24601e-31 ,.144165 
70036914, -9.362010, -2.433040, 1.941, 197.17134, 29.21778, 6817.8711, 5.89024e-29, -2481.3786, -2.14377e-29, -123.9265, -1.07065e-30 ,.222059 
70045, -9.508660, -1.280980, 9.838, 172.24208, 25.52364, -864.9289, -7.47248e-30, -78.2174, -6.75753e-31, 98.1149, 8.47656e-31 ,.000003 
70098456, -10.025680, -2.396140, 6.693, 137.75595, 20.41332, -134.4354, -1.16144e-30, 136.2305, 1.17695e-30, 0.2453, 2.11889e-33 ,.183496 
70123457, -10.255430, -2.548220, 4.049, 99.74631, 14.78088, 2.4281, 2.09775e-32, -63.7131, -5.50444e-31, -0.0561, -4.85071e-34 ,.221300 
70144003, -8.332180, -1.276090, 3.929, 140.44084, 20.81118, 16.6586, 1.43921e-31, -154.8961, -1.33821e-30, 186.8636, 1.61439e-30 ,.842814 
70148323, -9.366720, -2.054630, 5.449, 181.06655, 26.83129, 335.5701, 2.89913e-30, 171.1288, 1.47845e-30, 14.3835, 1.24265e-31 ,.131520 
70163225, -9.609710, -2.826070, 4.5, 159.33436, 23.61092, -90.5907, -7.82651e-31, -447.7663, -3.86844e-30, -16.104, -1.39129e-31 ,0 
70176, -9.640760, -1.919090, 8.443, 186.86803, 27.69098, -596.0643, -5.14965e-30, -217.2178, -1.87664e-30, 3.1163, 2.69228e-32 ,.036203 
70179765, -7.946440, 0.294690, 1.455, 165.82167, 24.57224, -259.7066, -2.24371e-30, -2.2064, -1.90617e-32, -99.0569, -8.55794e-31 ,.031293 
70196944, -8.015690, -0.877760, 2.121, 164.55521, 24.38457, 248.3393, 2.14551e-30, -214.216, -1.8507e-30, 41.4417, 3.58032e-31 ,.085708 
70211621, -8.613690, -1.435730, 2.573, 169.73527, 25.15217, 994.4883, 8.5918e-30, 23.8259, 2.05842e-31, 108.5601, 9.37896e-31 ,0 
70233593, -8.095660, -1.551220, 3.339, 189.50205, 28.08131, -1160.6007, -1.00269e-29, 346.2197, 2.99114e-30, -132.702, -1.14647e-30 ,.238455 
70245532, -8.980370, -2.029320, 4.37, 120.78328, 17.89824, -239.4613, -2.06881e-30, 66.3539, 5.73259e-31, -5.8783, -5.07849e-32 ,.820580 
70250357, -8.759590, 0.268240, 2.528, 190.93633, 28.29384, -141.7924, -1.225e-30, 51.6014, 4.45806e-31, 15.1862, 1.312e-31 ,0 
70253387, -8.763230, -1.801370, 4.2, 188.92239, 27.99541, 161.7957, 1.39782e-30, 130.7325, 1.12945e-30, -79.6331, -6.87984e-31 ,.172849 
70257494, -9.491600, -2.449700, 7.634, 156.49874, 23.19072, -610.56, -5.27488e-30, 562.6827, 4.86125e-30, -57.4108, -4.95996e-31 ,.154764 
70273982, -9.349460, -1.292180, 3.618, 86.79754, 12.86207, -62.0013, -5.35655e-31, -223.165, -1.92802e-30, -95.7552, -8.27269e-31 ,.049942 
70286257, -7.784810, -1.077180, 6.02, 177.62984, 26.32203, 306.1875, 2.64528e-30, 372.8099, 3.22086e-30, -75.5579, -6.52776e-31 ,.000707 
70327814, -8.799470, -1.599590, 7.032, 204.71208, 30.3352, -1249.6632, -1.07964e-29, -290.8233, -2.51254e-30, 69.3165, 5.98854e-31 ,0 
70372584, -8.029080, -0.490850, 0.831, 127.21558, 18.8514, 289.6813, 2.50268e-30, 114.3478, 9.87899e-31, -224.2442, -1.93734e-30 ,0 
70410425, -7.715480, -0.984910, 2.255, 143.82284, 21.31235, 403.237, 3.48373e-30, 207.308, 1.79102e-30, -102.8547, -8.88605e-31 ,.290251 
70443878, -9.214790, -1.826100, 4.181, 121.48455, 18.00215, -44.2297, -3.82119e-31, -194.4413, -1.67986e-30, 1.9675, 1.69984e-32 ,.411245 
70470509, -9.030570, -2.039140, 4.297, 181.041, 26.82751, 239.5013, 2.06915e-30, 60.8681, 5.25865e-31, 53.8601, 4.6532e-31 ,.234640 
70499014, -8.786970, -1.775570, 4.36, 171.67612, 25.43978, 192.7754, 1.66547e-30, -143.3125, -1.23814e-30, 7.974, 6.88911e-32 ,.233475 
70507279, -7.846460, -1.092020, 2.945, 142.71136, 21.14764, 242.1304, 2.09187e-30, 83.39, 7.20441e-31, -190.9364, -1.64958e-30 ,.271097 
70534308, -8.971530, -1.920310, 1.348, 171.29573, 25.38341, -239.3993, -2.06827e-30, 32.1142, 2.77448e-31, -32.5727, -2.81409e-31 ,0 
70536460, -8.670480, -2.274730, 7.116, 192.57625, 28.53686, 900.0338, 7.77577e-30, 41.3933, 3.57614e-31, -23.1696, -2.00172e-31 ,.369549 
70541151, -9.238740, -1.828890, 6.175, 174.83199, 25.90743, -152.3029, -1.31581e-30, 25.3345, 2.18876e-31, -12.4787, -1.07809e-31 ,.229788 
70576515, -6.683000, -0.930130,  ,.192519 
70585318, -7.954740, -1.469970, 2.419, 129.79691, 19.23392, -790.3956, -6.82856e-30, -253.4855, -2.18997e-30, -434.3671, -3.75268e-30 ,.597594 
70587616, -8.000700, -0.958660, 1.153, 222.84767, 33.02262, 40.7157, 3.5176e-31, -411.1348, -3.55197e-30, -240.4551, -2.07739e-30 ,.422732 
70588177, -8.368960, -1.407590, 7.067, 142.1329, 21.06192, -82.7337, -7.14771e-31, 335.4241, 2.89787e-30, -14.1999, -1.22679e-31 ,.289513 
70610875, -9.807330, -1.697570, 6.328, 141.8485, 21.01978, -418.8809, -3.61889e-30, -104.3339, -9.01384e-31, 0.3631, 3.13657e-33 ,.000021 
70612900, -8.461480, -1.141040, 1.202, 195.93425, 29.03446, 582.733, 5.03447e-30, -280.5995, -2.42422e-30, -62.4173, -5.39249e-31 ,0 
70616162, -8.002020, -1.142570, 10.494, 141.65351, 20.99088, 1765.8845, 1.52562e-29, -138.3454, -1.19522e-30, 1.6702, 1.44295e-32 ,.394862 
70616844, -8.603950, -0.853040, 3.38, 184.15493, 27.28894, -104.8742, -9.06052e-31, 17.6319, 1.52329e-31, 21.9982, 1.90052e-31 ,.212047 
70631747, -8.650910, -1.662630, 5.041, 146.02959, 21.63935, -29.678, -2.564e-31, 42.5557, 3.67657e-31, -98.3486, -8.49675e-31 ,.261751 
707102, -8.523730, -1.143880, 5.076, 180.10757, 26.68919, -740.5116, -6.39759e-30, -72.8931, -6.29754e-31, -33.8998, -2.92874e-31 ,0 
70823845, -8.061480, -0.274290, 3.336, 211.66228, 31.36511, 719.7932, 6.21859e-30, 20.2194, 1.74684e-31, -103.1935, -8.91532e-31 ,.038965 
708516, -8.789500, -1.255160, 6.72, 170.00712, 25.19246, -331.6908, -2.86562e-30, 182.7038, 1.57845e-30, 3.9674, 3.42762e-32 ,0 
70864690, -8.298210, 1.065890, 3.563, 183.65342, 27.21463, -22.7491, -1.96539e-31, 7.2562, 6.26894e-32, -87.8718, -7.59161e-31 ,.001785 
70909784, -9.319600, -1.044710, 6.299, 190.74162, 28.26499, -474.1853, -4.09668e-30, -348.7666, -3.01314e-30, -30.1296, -2.60302e-31 ,0 
709306, -8.949890, -1.359980, 2.767, 183.14712, 27.1396, -526.8936, -4.55205e-30, 149.7275, 1.29356e-30, 5.7014, 4.92565e-32 ,0 
710216, -9.017150, -1.537940, 5.146, 198.79161, 29.45788, 428.4458, 3.70152e-30, -1157.2357, -9.99784e-30, -61.8369, -5.34235e-31 ,0 
71057928, -7.829100, -1.156230, 1.875, 206.17343, 30.55175, 336.7177, 2.90904e-30, 121.9335, 1.05343e-30, 81.2525, 7.01974e-31 ,.386661 
71147947, -8.238490, -0.728420, 1.018, 179.91458, 26.66059, 317.8387, 2.74594e-30, -6.7269, -5.81161e-32, -39.4769, -3.41057e-31 ,.159200 
712042, -9.546070, -1.738860, 2.855, 142.39701, 21.10106, -755.8511, -6.53011e-30, -14.7448, -1.27386e-31, -94.3589, -8.15206e-31 ,.002128 
71222257, -8.230620, -1.279710, 7.71, 163.00031, 24.15415, -417.0241, -3.60285e-30, -52.4137, -4.52824e-31, -204.6437, -1.768e-30 ,0 
71322261, -6.919800, -0.485180, 2.195, 197.90318, 29.32623, -689.6443, -5.95813e-30, -658.7376, -5.69111e-30, 20.4968, 1.7708e-31 ,.215360 
71328571, -8.778020, -1.842730, 4.148, 185.55445, 27.49633, 135.5106, 1.17073e-30, 151.4317, 1.30828e-30, 18.443, 1.59337e-31 ,.363953 
71330605, -8.536290, -1.931300, 6.311, 171.80693, 25.45916, -757.6198, -6.54539e-30, 59.1673, 5.11171e-31, -245.2057, -2.11843e-30 ,0 
713501, -7.647130, -0.436670, 3.83, 189.68942, 28.10907, -47.8679, -4.13551e-31, 79.4572, 6.86464e-31, -46.4367, -4.01186e-31 ,.013732 
71356321, -8.460750, -1.790900, 6.892, 184.48056, 27.3372, -52.4778, -4.53378e-31, -266.9095, -2.30594e-30, -3.3748, -2.9156e-32 ,.392317 
71359010, -8.728280, -0.563800, 2.336, 119.30251, 17.67881, -2.6434, -2.28372e-32, -0.2243, -1.93793e-33, -19.9272, -1.72159e-31 ,.036653 
71363474, -9.939620, -3.205370, 8.542, 167.72905, 24.85488, -509.2381, -4.39952e-30, 44.9115, 3.88009e-31, -307.1715, -2.65378e-30 ,.509767 
71377257, -9.987460, 0.405470, 3.434, 120.7981, 17.90043, -27.24, -2.35338e-31, -11.9281, -1.03052e-31, -118.8114, -1.02646e-30 ,.000014 
71401547, -8.847730, -1.707130, 4.305, 145.58638, 21.57368, 104.6336, 9.03973e-31, -180.648, -1.56069e-30, -1.7726, -1.53141e-32 ,.324142 
71403973, -7.579740, -0.755010, 2.618, 141.88067, 21.02455, -712.9628, -6.15958e-30, 243.9634, 2.1077e-30, 0.7648, 6.60718e-33 ,.252434 
71404880, -8.393710, -1.787240, 4.652, 107.50349, 15.93037, 4.837, 4.1789e-32, -342.9381, -2.96279e-30, -230.5227, -1.99158e-30 ,.148634 
71420790, -9.178770, -1.883810, 0.985, 163.10044, 24.16899, -172.2603, -1.48823e-30, 477.7745, 4.12769e-30, 13.1693, 1.13775e-31 ,.020700 
71438666, -8.412270, -1.314230, 4.491, 190.87376, 28.28457, -7.1557, -6.18208e-32, 58.5791, 5.0609e-31, 54.3711, 4.69734e-31 ,0 
714741, -9.287290, -1.669710, 6.448, 191.37545, 28.35892, -577.6787, -4.99081e-30, 167.0438, 1.44316e-30, -114.728, -9.91183e-31 ,.053363 
715956, -8.951940, -1.579430, 5.372, 203.72006, 30.1882, -2485.1509, -2.14703e-29, 179.8327, 1.55365e-30, 38.247, 3.30432e-31 ,.007829 
7159734, -9.277410, 0.006860, 3.981, 176.21659, 26.1126, -130.8301, -1.1303e-30, 44.8032, 3.87073e-31, -30.162, -2.60582e-31 ,.006041 
71664712, -9.187220, -1.688940, 4.488, 179.84963, 26.65096, -303.0678, -2.61833e-30, 128.2527, 1.10803e-30, 17.5414, 1.51547e-31 ,.050640 
71776238, -8.653290, -0.628740, 6.18, 174.93281, 25.92237, -73.72, -6.36898e-31, -132.5261, -1.14495e-30, -33.1223, -2.86157e-31 ,0 
720760, -9.325910, -1.751580, 5.655, 150.19861, 22.25714, 249.272, 2.15356e-30, -562.0383, -4.85568e-30, 2.5649, 2.21593e-32 ,0 
720799, -8.935830, -1.459950, 2.472, 217.49011, 32.22871, 56991.3267, 4.92372e-28, -15360.8873, -1.32709e-28, -1596.0726, -1.37891e-29 ,0 
721432, -8.571790, -0.680890, 3.365, 205.36382, 30.43178, -342.4877, -2.95889e-30, 455.4464, 3.93479e-30, 56.5039, 4.88161e-31 ,0 
722904, -9.050360, -1.553140, 6.716, 173.6308, 25.72943, -833.8716, -7.20417e-30, 204.4773, 1.76657e-30, -46.2063, -3.99195e-31 ,.052885 
722939, -8.526290, -1.222520, 2.9, 201.63978, 29.87993, 751.7974, 6.49509e-30, 73.1798, 6.32231e-31, -157.9515, -1.36461e-30 ,.057737 
72725, -8.715360, -1.734200, 2.566, 191.52529, 28.38112, 726.6658, 6.27797e-30, 285.5919, 2.46735e-30, -72.6839, -6.27946e-31 ,.146659 
7324667, -8.655560, -0.743780, 3.255, 194.18174, 28.77477, -79.323, -6.85305e-31, -281.4208, -2.43131e-30, 250.5783, 2.16485e-30 ,0 
7324854, -9.028110, -0.434660, 6.147, 204.04025, 30.23565, 273.0234, 2.35876e-30, -15.281, -1.32019e-31, 306.9081, 2.65151e-30 ,0 
736373, -8.102420, -0.831800, 3.714, 214.17912, 31.73807, -35248.8229, -3.04529e-28, 5689.0453, 4.915e-29, -5746.7643, -4.96487e-29 ,0 
73674759, -9.108220, -2.254420, 7.001, 202.65134, 30.02983, -214.1658, -1.85027e-30, 196.0923, 1.69412e-30, 76.2958, 6.59151e-31 ,.387359 
736900, -9.611390, -1.298420, 7.664, 176.40215, 26.1401, 408.2757, 3.52726e-30, -72.4589, -6.26002e-31, -92.8756, -8.02392e-31 ,0 
73697, -10.233840, -3.243970, 0.694, 215.65821, 31.95725, 2.8403, 2.45385e-32, 0.1638, 1.41515e-33, 33.3355, 2.88e-31 ,.248162 
737312, -8.043680, -0.883420, 5.105, 126.51029, 18.74689, 734.9444, 6.34949e-30, 198.5388, 1.71526e-30, 0.2875, 2.48418e-33 ,.055006 
738092, -8.379950, -1.136200, 4.884, 181.69839, 26.92492, 356.5222, 3.08014e-30, -77.7016, -6.71296e-31, 1.1602, 1.00238e-32 ,.070592 
741083, -8.091930, -0.807280, 3.536, 186.45011, 27.62905, -1372.8152, -1.18603e-29, -206.6579, -1.7854e-30, -150.1246, -1.29699e-30 ,0 
74473, -8.643940, -1.385010, 1.308, 196.85968, 29.17159, 448.6775, 3.87631e-30, -87.232, -7.53634e-31, 111.9533, 9.67212e-31 ,0 
748771, -8.820540, -1.357070, 3.229, 204.30155, 30.27437, 46.3462, 4.00405e-31, 417.3162, 3.60537e-30, 44.6715, 3.85936e-31 ,.001274 
74995, -8.194940, -1.107260, 6.87, 207.96039, 30.81655, -913.3225, -7.89057e-30, 1303.8805, 1.12648e-29, 47.3726, 4.09272e-31 ,.194394 
750294, -9.157640, -1.138930, 4.629, 171.21074, 25.37081, 163.5855, 1.41328e-30, -595.7117, -5.1466e-30, -116.6601, -1.00788e-30 ,0 
75094, -9.229670, -1.907510, 2.319, 153.43052, 22.73606, 672.2413, 5.80777e-30, 247.4094, 2.13747e-30, -40.821, -3.5267e-31 ,.001187 
75186, -8.689560, -1.117520, 6.937, 151.7324, 22.48442, 518.9588, 4.4835e-30, -188.2754, -1.62659e-30, 137.5647, 1.18848e-30 ,0 
755456, -8.599550, -1.743160, 1.921, 184.00542, 27.26679, -541.645, -4.6795e-30, -340.6504, -2.94302e-30, -78.9218, -6.81839e-31 ,.214210 
756054, -9.433730, -1.945260, 2.206, 177.01276, 26.23058, -877.1585, -7.57814e-30, -35.3987, -3.05824e-31, -43.3919, -3.74881e-31 ,.000598 
757405, -9.247930, -1.897930, 2.689, 177.41973, 26.29089, -933.6982, -8.06661e-30, -29.0916, -2.51334e-31, 41.9523, 3.62444e-31 ,.000666 
758195, -8.918820, -1.236770, 5.082, 151.10357, 22.39124, 132.8911, 1.1481e-30, 246.8852, 2.13294e-30, -17.7097, -1.53002e-31 ,0 
759534, -8.134050, -0.974620, 4.039, 213.49391, 31.63653, -1054.1732, -9.10744e-30, 240.9834, 2.08196e-30, 32.241, 2.78543e-31 ,.057006 
76137, -8.685550, -1.522450, 2.362, 183.40745, 27.17818, 585.7879, 5.06087e-30, -203.7098, -1.75993e-30, 1.7475, 1.50971e-32 ,.162674 
76138, -8.394030, -1.385750, 2.42, 174.99194, 25.93113, 672.4514, 5.80959e-30, -306.038, -2.64399e-30, 61.1205, 5.28046e-31 ,.154494 
76139, -8.590350, -1.355970, 2.322, 177.97651, 26.3734, 1032.6798, 8.92175e-30, -370.3225, -3.19937e-30, 80.3356, 6.94053e-31 ,.000005 
761865, -8.812660, -1.229380, 4.119, 200.73813, 29.74632, -260.0569, -2.24674e-30, -68.5743, -5.92442e-31, 23.1626, 2.00111e-31 ,0 
762646, -8.809430, -1.263540, 5.82, 169.26792, 25.08292, 593.0709, 5.12379e-30, -21.4137, -1.85002e-31, 0.2965, 2.56185e-33 ,.016280 
768453, -8.475260, -1.412580, 1.958, 135.08931, 20.01817, -36.2434, -3.13122e-31, -329.3594, -2.84547e-30, 67.4501, 5.8273e-31 ,0 
771515, -8.082440, -1.015770, 4.787, 181.14939, 26.84357, -170.789, -1.47552e-30, -419.284, -3.62237e-30, 130.3732, 1.12635e-30 ,.054960 
774977, -8.379330, -1.858620, 2.926, 160.51477, 23.78583, 791.7743, 6.84047e-30, -317.4737, -2.74279e-30, 1.404, 1.213e-32 ,.007527 
776695, -8.635320, -0.456460, 1.821, 165.32622, 24.49882, 144.0624, 1.24461e-30, -117.3708, -1.01401e-30, -20.4716, -1.76862e-31 ,.046780 
77705, -8.983000, -1.116750, 5.506, 172.0226, 25.49112, 145.3396, 1.25565e-30, -207.5236, -1.79288e-30, -27.8733, -2.40809e-31 ,0 
778875, -9.212100, -1.631870, 3.75, 191.22573, 28.33673, -353.7973, -3.0566e-30, -148.4615, -1.28262e-30, -22.7454, -1.96507e-31 ,.000004 
780044, -8.829570, -1.501900, 2.414, 163.17276, 24.17971, -487.3322, -4.21027e-30, 42.091, 3.63641e-31, 174.2474, 1.5054e-30 ,.011126 
785549, -8.731280, -1.441750, 3.889, 172.31064, 25.5338, 626.4197, 5.4119e-30, -25.987, -2.24513e-31, -0.8546, -7.38308e-33 ,0 
789538, -9.061740, -1.557720, 13.02, 179.53428, 26.60424, 954.6514, 8.24763e-30, 186.9439, 1.61509e-30, -20.8405, -1.8005e-31 ,.002127 
791072, -8.553410, -1.377530, 4.14, 179.80669, 26.6446, -643.5977, -5.56031e-30, 222.4505, 1.92184e-30, -40.7004, -3.51628e-31 ,.146290 
792679, -8.588600, -1.075320, 7.483, 160.35441, 23.76207, 963.3449, 8.32274e-30, -33.806, -2.92065e-31, -120.2054, -1.0385e-30 ,.008472 
794007, -8.594480, -0.484140, 2.5, 180.34952, 26.72504, -366.7358, -3.16838e-30, 76.5982, 6.61764e-31, 281.0513, 2.42812e-30 ,.028200 
794762, -8.844640, -1.566330, 4.163, 219.07496, 32.46356, -29.8193, -2.57622e-31, 844.3845, 7.29499e-30, 30.1453, 2.60438e-31 ,.149937 
794846, -9.121570, -1.599140, 6.128, 188.00033, 27.85877, -28.9042, -2.49715e-31, 76.8897, 6.64282e-31, -69.9122, -6.04001e-31 ,0 
794913, -8.972890, -1.588000, 6.714, 191.03098, 28.30787, -208.2637, -1.79928e-30, -66.4187, -5.73819e-31, 24.0056, 2.07394e-31 ,0 
797494, -8.377820, -1.028110, 5.245, 187.18631, 27.73815, 359.5547, 3.10634e-30, -324.1485, -2.80045e-30, -279.6369, -2.4159e-30 ,0 
799128, -8.524230, -1.623120, 3.017, 196.5368, 29.12375, -473.3149, -4.08917e-30, -467.1092, -4.03555e-30, 0.4695, 4.05612e-33 ,.209368 
805680, -8.326540, -0.473940, 3.38, 176.7368, 26.18969, -841.7568, -7.27229e-30, 105.2286, 9.09114e-31, 98.1096, 8.4761e-31 ,.035098 
813564, -9.126170, -1.649570, 4.966, 175.05895, 25.94106, -353.962, -3.05803e-30, 125.4473, 1.08379e-30, 6.1559, 5.31834e-32 ,0 
816723, -9.024960, -0.606050, 3.216, 196.30925, 29.09003, 526.4272, 4.54802e-30, -61.7127, -5.33162e-31, -59.3982, -5.13166e-31 ,0 
816761, -8.300030, -1.460070, 1.831, 139.05376, 20.60564, -1.9003, -1.64173e-32, 0.2696, 2.32923e-33, -225.9906, -1.95243e-30 ,0 
817096, -8.438150, -0.881060, 3.369, 171.52467, 25.41733, -67.573, -5.83792e-31, 343.7232, 2.96957e-30, 68.8123, 5.94498e-31 ,0 
818310, -8.895790, -1.207700, 7.708, 191.0647, 28.31287, -842.7815, -7.28114e-30, -84.1366, -7.26892e-31, -145.8397, -1.25997e-30 ,.036776 
819169, -9.284720, -2.049310, 3.275, 185.05183, 27.42185, 775.65, 6.70116e-30, -125.06, -1.08045e-30, 0.9059, 7.82638e-33 ,0 
820262, -8.630950, -1.275550, 3.977, 168.37489, 24.95058, -0.4587, -3.96296e-33, 480.2011, 4.14866e-30, 0.2777, 2.39935e-33 ,0 
823971, -9.556980, -2.131350, 0.574, 183.64642, 27.21359, 15201.8423, 1.31335e-28, -2741.2303, -2.36826e-29, -1116.4344, -9.64534e-30 ,0 
82430, -9.557480, -1.810230, 3.777, 146.27525, 21.67576, 1327.8347, 1.14717e-29, 204.8384, 1.76968e-30, -50.2238, -4.33905e-31 ,.057947 
825150, -9.114040, -1.650180, 1.233, 173.87535, 25.76567, 26176.6005, 2.26151e-28, -9349.7609, -8.07765e-29, -17.047, -1.47276e-31 ,.118155 
825284, -8.947930, -1.071220, 6.939, 185.19567, 27.44317, -927.1461, -8.01e-30, -212.1534, -1.83288e-30, -160.9959, -1.39091e-30 ,0 
827015, -9.266850, -1.653890, 3.445, 190.4736, 28.22528, -250.0733, -2.16049e-30, 177.0754, 1.52983e-30, 30.3824, 2.62487e-31 ,0 
83107, -7.842900, -0.760770, 1.861, 213.69914, 31.66694, -561.6732, -4.85253e-30, -0.0231, -1.99474e-34, -2.4361, -2.10461e-32 ,.116231 
8323, -8.497610, -1.726740, 2.206, 192.7791, 28.56691, 400.6927, 3.46175e-30, 190.9176, 1.64942e-30, 61.6978, 5.33033e-31 ,0 
834965, -9.012990, -1.846340, 5.763, 191.17934, 28.32985, -559.9346, -4.83751e-30, -190.8203, -1.64858e-30, -67.7462, -5.85287e-31 ,.000941 
839882, -8.710020, 1.146780, 0.99, 131.70914, 19.51728, -122.2405, -1.05609e-30, -14.3552, -1.2402e-31, 9.6588, 8.34465e-32 ,0 
839883, -8.711260, 1.140920, 1.061, 132.12966, 19.5796, -125.6057, -1.08516e-30, 24.7553, 2.13872e-31, -25.4103, -2.19531e-31 ,0 
840312, -8.844120, -1.389560, 4.346, 170.61402, 25.28239, 250.1188, 2.16088e-30, 160.6332, 1.38778e-30, -4.0725, -3.51839e-32 ,0 
8407, -8.943700, -1.140890, 5.854, 174.5387, 25.86397, -268.2654, -2.31766e-30, 30.5471, 2.6391e-31, 8.9524, 7.73438e-32 ,0 
840971, -8.166220, -0.749390, 1.363, 174.12526, 25.8027, -956.9728, -8.26769e-30, 222.2112, 1.91978e-30, 88.8855, 7.67919e-31 ,.085007 
84195, -9.431310, -1.958730, 4.064, 155.34548, 23.01982, -453.2044, -3.91542e-30, 68.3381, 5.90401e-31, -4.7892, -4.13755e-32 ,.177284 
842059, -8.684520, -1.159700, 5.031, 168.67436, 24.99496, 216.5358, 1.87074e-30, 64.3093, 5.55595e-31, 148.5047, 1.28299e-30 ,0 
84367, -9.047320, -1.658640, 7.433, 147.28895, 21.82597, 696.6372, 6.01854e-30, -364.7916, -3.15159e-30, 0.9577, 8.27362e-33 ,.077329 
84458, -8.298690, -0.750060, 1.666, 217.39534, 32.21466, 43.3293, 3.7434e-31, -91.0121, -7.86291e-31, 0.0132, 1.14372e-34 ,.083318 
846094, -8.316950, -0.957290, 0.927, 131.43359, 19.47645, -1189.9508, -1.02805e-29, 356.8922, 3.08334e-30, 18.1115, 1.56473e-31 ,.060164 
848559, -8.490790, -1.101710, 5.604, 198.11175, 29.35713, -202.8807, -1.75277e-30, -293.1065, -2.53227e-30, 6.4773, 5.59598e-32 ,0 
8511, -8.535880, -1.393150, 3.614, 195.92053, 29.03243, -1.5318, -1.32339e-32, 520.4021, 4.49597e-30, -9.7267, -8.40329e-32 ,0 
8513, -8.607000, -1.374870, 0.076, 195.88295, 29.02686, 0.4269, 3.68791e-33, -0.1122, -9.694e-34, -2.9385, -2.53873e-32 ,0 
851836, -8.664360, -1.113080, 3.167, 179.95031, 26.66588, -372.2243, -3.2158e-30, -304.6705, -2.63218e-30, -3.7606, -3.24892e-32 ,0 
856235, -9.055470, -1.491630, 2.49, 163.55936, 24.237, -175.9627, -1.52022e-30, 238.8361, 2.0634e-30, 12.9537, 1.11912e-31 ,0 
856841, -8.258800, -0.694540, 3.95, 175.21969, 25.96488, -691.3904, -5.97321e-30, 101.3565, 8.75661e-31, -56.6032, -4.89018e-31 ,0 
882451, -9.175450, -0.947830, 1.523, 174.05164, 25.79179, 453.7042, 3.91974e-30, 62.2728, 5.38001e-31, -13.5648, -1.17192e-31 ,.037558 
88512, -8.512730, -1.184290, 6.989, 148.0846, 21.94387, -308.8021, -2.66787e-30, 107.2745, 9.26789e-31, 26.0248, 2.24839e-31 ,0 
886912, -9.200530, -1.335530, 5.35, 174.87084, 25.91318, -50.0986, -4.32823e-31, -116.7963, -1.00905e-30, 90.2721, 7.79899e-31 ,0 
899317, -9.140280, -1.642920, 3.357, 175.40921, 25.99296, -382.0245, -3.30047e-30, -239.3061, -2.06747e-30, -16.6493, -1.4384e-31 ,0 
901271, -9.093650, -1.698730, 4.255, 168.60855, 24.98521, 247.8343, 2.14114e-30, 163.2103, 1.41004e-30, -242.6335, -2.09621e-30 ,0 
901478, -9.218500, -1.908750, 5.02, 231.1926, 34.25921, 1168.1843, 1.00924e-29, -4328.3825, -3.73947e-29, 185.6095, 1.60356e-30 ,.098715 
